Data;Estado;Nome;Capacidade (hm³);Cota (m);Volume Útil (hm³);Volume (%);precipitacao;temperatura;oni_total;oni_anomala
2011-07-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5472.0;234680.0;9889.0;0.47;25.95;26.81;-0.43
2011-07-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5478.0;235820.0;9937.0;1.42;25.67;26.81;-0.43
2011-07-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5476.0;235440.0;9921.0;0.06;25.3;26.81;-0.43
2011-07-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5475.0;235250.0;9913.0;0.0;25.25;26.81;-0.43
2011-07-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5475.0;235250.0;9913.0;4.52;25.28;26.81;-0.43
2011-07-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5476.0;235440.0;9921.0;5.14;26.06;26.81;-0.43
2011-07-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5480.0;236200.0;9953.0;1.8;26.31;26.81;-0.43
2011-07-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5480.0;236200.0;9953.0;1.69;25.95;26.81;-0.43
2011-07-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5485.0;237150.0;9993.0;5.21;26.04;26.81;-0.43
2011-07-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5484.0;236960.0;9985.0;0.2;25.47;26.81;-0.43
2011-07-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5483.0;236770.0;9977.0;0.11;25.71;26.81;-0.43
2011-07-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5482.0;236580.0;9969.0;0.64;26.55;26.81;-0.43
2011-07-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5481.0;236390.0;9961.0;0.08;25.89;26.81;-0.43
2011-07-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5480.0;236200.0;9953.0;0.07;25.23;26.81;-0.43
2011-07-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5479.0;236010.0;9945.0;0.06;25.69;26.81;-0.43
2011-07-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5477.0;235630.0;9929.0;0.0;25.73;26.81;-0.43
2011-07-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5476.0;235440.0;9921.0;1.44;25.05;26.81;-0.43
2011-07-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5475.0;235250.0;9913.0;0.53;25.44;26.81;-0.43
2011-07-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5474.0;235060.0;9905.0;0.6;25.54;26.81;-0.43
2011-07-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5474.0;234870.0;9897.0;0.21;25.65;26.81;-0.43
2011-07-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5471.0;234490.0;9881.0;3.34;26.43;26.81;-0.43
2011-08-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5469.0;234110.0;9865.0;0.28;26.63;26.33;-0.58
2011-08-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5468.0;233920.0;9857.0;0.0;26.31;26.33;-0.58
2011-08-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5466.0;233540.0;9841.0;0.02;26.62;26.33;-0.58
2011-08-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5465.0;233350.0;9833.0;0.0;27.4;26.33;-0.58
2011-08-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5464.0;233160.0;9825.0;0.0;26.91;26.33;-0.58
2011-08-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5462.0;232780.0;9809.0;0.0;26.5;26.33;-0.58
2011-08-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5461.0;232590.0;9801.0;0.0;26.23;26.33;-0.58
2011-08-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5460.0;232400.0;9793.0;0.02;26.31;26.33;-0.58
2011-08-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5459.0;232210.0;9785.0;0.05;26.48;26.33;-0.58
2011-08-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5458.0;232020.0;9777.0;0.0;27.51;26.33;-0.58
2011-08-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5456.0;231640.0;9761.0;0.01;27.4;26.33;-0.58
2011-08-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5455.0;231450.0;9753.0;0.02;27.06;26.33;-0.58
2011-08-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5454.0;231260.0;9745.0;0.13;26.87;26.33;-0.58
2011-08-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5453.0;231070.0;9737.0;0.47;26.57;26.33;-0.58
2011-08-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5452.0;230880.0;9729.0;0.01;27.12;26.33;-0.58
2011-08-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5451.0;230690.0;9721.0;0.13;26.17;26.33;-0.58
2011-08-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5450.0;230500.0;9713.0;0.46;25.98;26.33;-0.58
2011-08-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5449.0;230310.0;9705.0;0.09;26.71;26.33;-0.58
2011-08-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5447.0;229930.0;9689.0;0.1;26.8;26.33;-0.58
2011-08-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5445.0;229550.0;9673.0;0.05;26.63;26.33;-0.58
2011-08-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5444.0;229360.0;9665.0;0.44;26.93;26.33;-0.58
2011-08-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5442.0;228980.0;9649.0;1.99;26.7;26.33;-0.58
2011-08-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5441.0;228790.0;9641.0;0.51;26.66;26.33;-0.58
2011-08-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5440.0;228600.0;9633.0;0.06;26.33;26.33;-0.58
2011-08-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5438.0;228220.0;9617.0;5.12;26.29;26.33;-0.58
2011-08-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5437.0;228030.0;9609.0;0.41;26.86;26.33;-0.58
2011-08-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5435.0;227650.0;9593.0;0.21;26.66;26.33;-0.58
2011-08-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5434.0;227460.0;9585.0;0.04;26.79;26.33;-0.58
2011-08-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5432.0;227080.0;9569.0;0.12;26.79;26.33;-0.58
2011-08-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5431.0;226890.0;9561.0;0.35;25.94;26.33;-0.58
2011-08-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5429.0;226510.0;9545.0;0.18;26.42;26.33;-0.58
2011-09-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5428.0;226320.0;9537.0;0.06;26.71;25.93;-0.79
2011-09-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5426.0;225940.0;9521.0;0.1;26.69;25.93;-0.79
2011-09-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5425.0;225750.0;9513.0;0.08;26.7;25.93;-0.79
2011-09-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5423.0;225370.0;9497.0;0.17;26.46;25.93;-0.79
2011-09-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5422.0;225180.0;9489.0;0.01;26.39;25.93;-0.79
2011-09-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5420.0;224800.0;9473.0;0.0;26.33;25.93;-0.79
2011-09-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5419.0;224610.0;9465.0;0.0;26.71;25.93;-0.79
2011-09-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5418.0;224420.0;9457.0;0.0;26.89;25.93;-0.79
2011-09-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5417.0;224230.0;9449.0;0.0;26.48;25.93;-0.79
2011-09-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5415.0;223850.0;9433.0;0.12;26.44;25.93;-0.79
2011-09-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5414.0;223660.0;9425.0;0.26;27.53;25.93;-0.79
2011-09-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5412.0;223280.0;9409.0;0.0;27.2;25.93;-0.79
2011-09-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5411.0;223090.0;9401.0;0.0;27.31;25.93;-0.79
2011-09-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5410.0;222900.0;9393.0;0.18;27.67;25.93;-0.79
2011-09-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5409.0;222710.0;9385.0;0.2;28.05;25.93;-0.79
2011-09-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5408.0;222520.0;9377.0;0.0;27.5;25.93;-0.79
2011-09-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5406.0;222140.0;9361.0;0.0;27.08;25.93;-0.79
2011-09-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5405.0;221950.0;9353.0;0.01;26.62;25.93;-0.79
2011-09-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5404.0;221760.0;9345.0;0.02;27.15;25.93;-0.79
2011-09-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5403.0;221570.0;9337.0;0.0;27.15;25.93;-0.79
2011-09-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5402.0;221380.0;9329.0;0.0;27.55;25.93;-0.79
2011-09-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5399.0;220837.0;9306.0;0.0;28.13;25.93;-0.79
2011-09-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5398.0;220675.0;9299.0;0.0;28.81;25.93;-0.79
2011-09-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5396.0;220349.0;9285.0;0.0;28.58;25.93;-0.79
2011-09-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5395.0;220187.0;9279.0;0.0;28.8;25.93;-0.79
2011-09-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5394.0;220024.0;9272.0;0.0;28.57;25.93;-0.79
2011-09-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5393.0;219861.0;9265.0;0.0;28.45;25.93;-0.79
2011-09-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5392.0;219699.0;9258.0;0.0;29.12;25.93;-0.79
2011-09-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5390.0;219373.0;9244.0;0.0;28.98;25.93;-0.79
2011-09-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5389.0;219211.0;9237.0;0.01;28.55;25.93;-0.79
2011-10-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5387.0;218885.0;9224.0;0.0;28.42;25.7;-0.96
2011-10-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5386.0;218723.0;9217.0;0.0;28.25;25.7;-0.96
2011-10-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5384.0;218397.0;9203.0;0.0;28.36;25.7;-0.96
2011-10-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5383.0;218235.0;9196.0;0.0;28.7;25.7;-0.96
2011-10-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5381.0;217909.0;9183.0;0.0;28.73;25.7;-0.96
2011-10-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5380.0;217747.0;9176.0;0.0;28.35;25.7;-0.96
2011-10-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5379.0;217584.0;9169.0;0.0;28.36;25.7;-0.96
2011-10-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5377.0;217259.0;9155.0;0.0;28.56;25.7;-0.96
2011-10-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5376.0;217096.0;9148.0;0.0;29.19;25.7;-0.96
2011-10-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5375.0;216933.0;9141.0;0.0;29.45;25.7;-0.96
2011-10-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5374.0;216771.0;9135.0;0.0;29.27;25.7;-0.96
2011-10-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5373.0;216608.0;9128.0;0.09;29.32;25.7;-0.96
2011-10-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5371.0;216283.0;9114.0;0.06;29.62;25.7;-0.96
2011-10-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5369.0;215957.0;9100.0;0.3;28.65;25.7;-0.96
2011-10-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5368.0;215795.0;9093.0;0.3;29.25;25.7;-0.96
2011-10-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5367.0;215632.0;9087.0;0.87;28.73;25.7;-0.96
2011-10-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5365.0;215307.0;9073.0;0.11;28.92;25.7;-0.96
2011-10-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5364.0;215144.0;9066.0;0.09;29.74;25.7;-0.96
2011-10-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5362.0;214819.0;9052.0;3.05;29.41;25.7;-0.96
2011-10-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5361.0;214656.0;9045.0;5.46;28.52;25.7;-0.96
2011-10-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5360.0;214493.0;9039.0;2.77;28.01;25.7;-0.96
2011-10-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5359.0;214331.0;9032.0;0.02;28.9;25.7;-0.96
2011-10-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5359.0;214331.0;9032.0;0.03;29.14;25.7;-0.96
2011-10-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5358.0;214168.0;9025.0;0.04;29.16;25.7;-0.96
2011-10-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5356.0;213843.0;9011.0;0.16;28.61;25.7;-0.96
2011-10-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5355.0;213680.0;9004.0;0.0;28.87;25.7;-0.96
2011-10-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5354.0;213517.0;8998.0;0.0;29.61;25.7;-0.96
2011-10-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5353.0;213355.0;8991.0;0.0;29.52;25.7;-0.96
2011-10-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5352.0;213192.0;8984.0;0.0;29.09;25.7;-0.96
2011-10-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5351.0;213029.0;8977.0;0.0;29.56;25.7;-0.96
2011-10-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5350.0;212887.0;8971.0;0.0;29.91;25.7;-0.96
2011-11-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5349.0;212704.0;8963.0;0.07;29.24;25.58;-1.02
2011-11-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5348.0;212541.0;8956.0;0.42;29.45;25.58;-1.02
2011-11-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5346.0;212240.0;8944.0;0.7;29.71;25.58;-1.02
2011-11-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5345.0;212053.0;8936.0;0.01;29.55;25.58;-1.02
2011-11-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5343.0;211728.0;8922.0;0.01;29.59;25.58;-1.02
2011-11-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5342.0;211565.0;8915.0;0.02;28.98;25.58;-1.02
2011-11-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5341.0;211403.0;8908.0;0.01;28.85;25.58;-1.02
2011-11-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5340.0;211240.0;8902.0;0.02;29.03;25.58;-1.02
2011-11-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5339.0;211077.0;8895.0;0.19;29.02;25.58;-1.02
2011-11-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5338.0;210915.0;8888.0;0.42;28.99;25.58;-1.02
2011-11-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5337.0;210752.0;8881.0;0.49;28.88;25.58;-1.02
2011-11-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5336.0;210589.0;8874.0;0.16;28.5;25.58;-1.02
2011-11-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5335.0;210427.0;8867.0;0.44;28.63;25.58;-1.02
2011-11-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5334.0;210264.0;8860.0;0.74;28.72;25.58;-1.02
2011-11-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5333.0;210101.0;8854.0;0.17;29.11;25.58;-1.02
2011-11-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5333.0;210101.0;8854.0;0.0;29.16;25.58;-1.02
2011-11-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5331.0;209776.0;8840.0;0.0;29.39;25.58;-1.02
2011-11-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5330.0;209613.0;8833.0;0.0;29.46;25.58;-1.02
2011-11-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5329.0;209451.0;8826.0;0.0;29.59;25.58;-1.02
2011-11-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5328.0;209288.0;8819.0;0.0;29.56;25.58;-1.02
2011-11-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5327.0;209125.0;8812.0;0.0;29.39;25.58;-1.02
2011-11-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5326.0;208963.0;8806.0;0.0;29.23;25.58;-1.02
2011-11-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5224.0;208637.0;8792.0;0.0;29.31;25.58;-1.02
2011-11-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5323.0;208475.0;8785.0;0.0;29.26;25.58;-1.02
2011-11-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5321.0;208149.0;8771.0;0.0;28.87;25.58;-1.02
2011-11-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5320.0;207987.0;8764.0;0.0;28.73;25.58;-1.02
2011-11-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5319.0;207824.0;8758.0;0.0;29.67;25.58;-1.02
2011-11-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5318.0;207661.0;8751.0;0.01;29.65;25.58;-1.02
2011-11-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5316.0;207336.0;8737.0;0.0;29.53;25.58;-1.02
2011-11-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5315.0;207173.0;8730.0;0.03;29.05;25.58;-1.02
2011-12-01;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5313.0;206848.0;8716.0;0.0;29.51;25.58;-0.92
2011-12-02;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5312.0;206685.0;8710.0;0.0;29.07;25.58;-0.92
2011-12-03;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5310.0;206360.0;8696.0;0.01;28.79;25.58;-0.92
2011-12-04;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5309.0;206197.0;8689.0;0.01;29.15;25.58;-0.92
2011-12-05;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5307.0;205872.0;8675.0;0.01;29.33;25.58;-0.92
2011-12-06;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5306.0;205709.0;8668.0;0.01;29.61;25.58;-0.92
2011-12-07;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5304.0;205384.0;8655.0;0.0;29.15;25.58;-0.92
2011-12-08;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5303.0;205221.0;8648.0;0.0;29.28;25.58;-0.92
2011-12-09;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5301.0;204896.0;8634.0;0.0;29.54;25.58;-0.92
2011-12-10;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5299.0;204571.0;8621.0;0.0;29.96;25.58;-0.92
2011-12-11;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5298.0;204408.0;8614.0;0.0;29.31;25.58;-0.92
2011-12-12;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5296.0;204083.0;8600.0;0.16;29.45;25.58;-0.92
2011-12-13;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5295.0;203920.0;8593.0;0.06;29.18;25.58;-0.92
2011-12-14;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5294.0;203757.0;8586.0;0.0;28.09;25.58;-0.92
2011-12-15;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5292.0;203432.0;8573.0;0.05;28.93;25.58;-0.92
2011-12-16;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5291.0;203269.0;8566.0;0.09;29.29;25.58;-0.92
2011-12-17;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5289.0;202944.0;8552.0;0.0;29.4;25.58;-0.92
2011-12-18;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5288.0;202781.0;8545.0;0.0;29.39;25.58;-0.92
2011-12-19;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5286.0;202456.0;8531.0;0.0;29.77;25.58;-0.92
2011-12-20;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5285.0;202293.0;8525.0;0.01;30.18;25.58;-0.92
2011-12-21;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5283.0;201968.0;8511.0;3.45;29.61;25.58;-0.92
2011-12-22;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5282.0;201805.0;8504.0;1.4;29.4;25.58;-0.92
2011-12-23;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5280.0;201480.0;8490.0;0.06;29.61;25.58;-0.92
2011-12-24;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5279.0;201317.0;8483.0;0.13;29.09;25.58;-0.92
2011-12-25;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5277.0;200992.0;8470.0;0.55;28.77;25.58;-0.92
2011-12-26;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5276.0;200829.0;8463.0;0.01;28.47;25.58;-0.92
2011-12-27;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5275.0;200667.0;8456.0;0.0;28.81;25.58;-0.92
2011-12-28;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5274.0;200504.0;8449.0;0.03;29.47;25.58;-0.92
2011-12-29;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5772.0;200179.0;8435.0;0.01;30.01;25.58;-0.92
2011-12-30;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5271.0;200016.0;8429.0;0.0;30.13;25.58;-0.92
2011-12-31;Rio Grande do Norte;ENG. ARMANDO RIBEIRO GONÇALVES;237307.0;5269.0;199691.0;8415.0;0.0;29.87;25.58;-0.92
